Date,Open,High,Low,Close,Adj Close,Volume,Name
29/06/1992,2.140.625,2.281.250,2.132.813,2.183.594,1.379.798,290710400,MSFT
6/07/1992,2.187.500,2.210.938,2.046.875,2.171.875,1.372.393,274118400,MSFT
13/07/1992,2.179.688,2.289.063,2.140.625,2.195.313,1.387.204,258560000,MSFT
20/07/1992,2.171.875,2.304.688,2.140.625,2.273.438,1.436.570,298323200,MSFT
27/07/1992,2.273.438,2.335.938,2.250.000,2.273.438,1.436.570,288496000,MSFT
3/08/1992,2.273.438,2.328.125,2.195.313,2.210.938,1.397.076,181811200,MSFT
10/08/1992,2.218.750,2.265.625,2.187.500,2.218.750,1.402.013,168115200,MSFT
17/08/1992,2.210.938,2.218.750,2.125.000,2.179.688,1.377.330,246310400,MSFT
24/08/1992,2.175.781,2.328.125,2.140.625,2.324.219,1.468.659,267436800,MSFT
31/08/1992,2.320.313,2.414.063,2.289.063,2.375.000,1.500.746,232313600,MSFT
7/09/1992,2.375.000,2.476.563,2.351.563,2.460.938,1.555.050,194457600,MSFT
14/09/1992,2.492.188,2.562.500,2.449.219,2.496.094,1.577.265,270697600,MSFT
21/09/1992,2.460.938,2.515.625,2.375.000,2.460.938,1.555.050,179014400,MSFT
28/09/1992,2.390.625,2.531.250,2.382.813,2.460.938,1.555.050,236697600,MSFT
5/10/1992,2.453.125,2.640.625,2.367.188,2.574.219,1.626.632,303532800,MSFT
12/10/1992,2.593.750,2.671.875,2.585.938,2.667.969,1.685.872,252387200,MSFT
19/10/1992,2.656.250,2.820.313,2.656.250,2.769.531,1.750.048,323008000,MSFT
26/10/1992,2.765.625,2.820.313,2.726.563,2.773.438,1.752.517,183184000,MSFT
2/11/1992,2.781.250,2.914.063,2.738.281,2.898.438,1.831.504,241532800,MSFT
9/11/1992,2.898.438,2.968.750,2.828.125,2.914.063,1.841.377,227027200,MSFT
16/11/1992,2.906.250,2.968.750,2.789.063,2.968.750,1.875.934,197206400,MSFT
23/11/1992,2.820.313,2.898.438,2.726.563,2.867.188,1.811.758,526144000,MSFT
30/11/1992,2.890.625,2.921.875,2.828.125,2.867.188,1.811.758,168323200,MSFT
7/12/1992,2.875.000,2.937.500,2.679.688,2.699.219,1.705.619,301609600,MSFT
14/12/1992,2.710.938,2.820.313,2.664.063,2.812.500,1.777.200,296614400,MSFT
21/12/1992,2.804.688,2.875.000,2.687.500,2.726.563,1.722.897,214553600,MSFT
28/12/1992,2.726.563,2.742.188,2.664.063,2.667.969,1.685.872,187478400,MSFT
4/01/1993,2.656.250,2.808.594,2.640.625,2.722.656,1.720.427,334342400,MSFT
11/01/1993,2.726.563,2.937.500,2.695.313,2.804.688,1.772.264,530396800,MSFT
18/01/1993,2.796.875,2.820.313,2.710.938,2.792.969,1.764.859,273990400,MSFT
25/01/1993,2.789.063,2.820.313,2.648.438,2.703.125,1.708.087,272601600,MSFT
1/02/1993,2.695.313,2.820.313,2.570.313,2.781.250,1.757.453,486384000,MSFT
8/02/1993,2.765.625,2.781.250,2.601.563,2.613.281,1.651.314,262796800,MSFT
15/02/1993,2.589.844,2.617.188,2.414.063,2.492.188,1.574.797,448742400,MSFT
22/02/1993,2.492.188,2.656.250,2.398.438,2.605.469,1.646.378,350419200,MSFT
1/03/1993,2.617.188,2.671.875,2.539.063,2.585.938,1.634.037,199548800,MSFT
8/03/1993,2.582.031,2.789.063,2.562.500,2.781.250,1.757.453,247286400,MSFT
15/03/1993,2.789.063,2.789.063,2.625.000,2.632.813,1.663.657,191139200,MSFT
22/03/1993,2.601.563,2.757.813,2.578.125,2.707.031,1.710.554,191283200,MSFT
29/03/1993,2.710.938,2.960.938,2.710.938,2.804.688,1.772.264,542364800,MSFT
5/04/1993,2.773.438,2.906.250,2.750.000,2.781.250,1.757.453,196489600,MSFT
12/04/1993,2.773.438,2.882.813,2.671.875,2.718.750,1.717.960,299657600,MSFT
19/04/1993,2.718.750,2.734.375,2.523.438,2.542.969,1.606.885,353379200,MSFT
26/04/1993,2.546.875,2.710.938,2.492.188,2.671.875,1.688.340,275443200,MSFT
3/05/1993,2.671.875,2.812.500,2.656.250,2.718.750,1.717.960,218672000,MSFT
10/05/1993,2.765.625,2.812.500,2.640.625,2.671.875,1.688.340,248409600,MSFT
17/05/1993,2.679.688,2.976.563,2.664.063,2.890.625,1.826.567,518723200,MSFT
24/05/1993,2.882.813,2.984.375,2.812.500,2.894.531,1.829.035,318643200,MSFT
31/05/1993,2.906.250,3.062.500,2.898.438,2.937.500,1.856.187,300387200,MSFT
7/06/1993,2.945.313,2.992.188,2.781.250,2.792.969,1.764.859,287459200,MSFT
14/06/1993,2.843.750,2.914.063,2.718.750,2.734.375,1.727.833,253795200,MSFT
21/06/1993,2.773.438,2.804.688,2.710.938,2.765.625,1.747.579,223561600,MSFT
28/06/1993,2.773.438,2.867.188,2.703.125,2.726.563,1.722.897,234320000,MSFT
5/07/1993,2.710.938,2.742.188,2.539.063,2.644.531,1.671.061,350396800,MSFT
12/07/1993,2.648.438,2.671.875,2.523.438,2.535.156,1.601.948,227158400,MSFT
19/07/1993,2.484.375,2.554.688,2.398.438,2.425.781,1.532.835,616595200,MSFT
26/07/1993,2.445.313,2.523.438,2.250.000,2.312.500,1.461.253,675952000,MSFT
2/08/1993,2.335.938,2.371.094,2.242.188,2.289.063,1.446.444,467430400,MSFT
9/08/1993,2.289.063,2.367.188,2.199.219,2.351.563,1.485.936,498147200,MSFT
16/08/1993,2.367.188,2.476.563,2.289.063,2.382.813,1.505.684,387161600,MSFT
23/08/1993,2.359.375,2.445.313,2.226.563,2.246.094,1.419.292,371708800,MSFT
30/08/1993,2.265.625,2.453.125,2.242.188,2.367.188,1.495.811,315366400,MSFT
6/09/1993,2.367.188,2.445.313,2.289.063,2.437.500,1.540.240,179833600,MSFT
13/09/1993,2.453.125,2.453.125,2.320.313,2.375.000,1.500.746,202595200,MSFT
20/09/1993,2.382.813,2.523.438,2.335.938,2.500.000,1.579.733,328284800,MSFT
27/09/1993,2.554.688,2.632.813,2.523.438,2.562.500,1.619.226,329462400,MSFT
4/10/1993,2.578.125,2.679.688,2.570.313,2.640.625,1.668.593,284441600,MSFT
11/10/1993,2.640.625,2.664.063,2.507.813,2.523.438,1.594.542,367846400,MSFT
18/10/1993,2.531.250,2.625.000,2.437.500,2.511.719,1.587.139,415500800,MSFT
25/10/1993,2.515.625,2.539.063,2.460.938,2.503.906,1.582.201,256915200,MSFT
1/11/1993,2.507.813,2.546.875,2.375.000,2.460.938,1.555.050,248992000,MSFT
8/11/1993,2.468.750,2.578.125,2.429.688,2.558.594,1.616.758,187814400,MSFT
15/11/1993,2.562.500,2.593.750,2.484.375,2.503.906,1.582.201,235968000,MSFT
22/11/1993,2.492.188,2.492.188,2.390.625,2.468.750,1.559.987,217481600,MSFT
29/11/1993,2.468.750,2.703.125,2.445.313,2.679.688,1.693.277,301584000,MSFT
6/12/1993,2.656.250,2.687.500,2.515.625,2.558.594,1.616.758,279401600,MSFT
13/12/1993,2.546.875,2.562.500,2.476.563,2.515.625,1.589.607,157971200,MSFT
20/12/1993,2.531.250,2.578.125,2.515.625,2.527.344,1.597.012,122460800,MSFT
27/12/1993,2.523.438,2.609.375,2.492.188,2.519.531,1.592.075,149625600,MSFT
3/01/1994,2.515.625,2.679.688,2.476.563,2.664.063,1.683.403,288761600,MSFT
10/01/1994,2.656.250,2.703.125,2.617.188,2.675.781,1.690.809,235004800,MSFT
17/01/1994,2.664.063,2.718.750,2.578.125,2.695.313,1.703.150,395088000,MSFT
24/01/1994,2.687.500,2.718.750,2.601.563,2.652.344,1.675.999,252230400,MSFT
31/01/1994,2.664.063,2.683.594,2.539.063,2.539.063,1.604.417,257504000,MSFT
7/02/1994,2.492.188,2.539.063,2.437.500,2.460.938,1.555.050,487680000,MSFT
14/02/1994,2.468.750,2.523.438,2.437.500,2.500.000,1.579.733,292361600,MSFT
21/02/1994,2.500.000,2.562.500,2.445.313,2.531.250,1.599.480,338246400,MSFT
28/02/1994,2.539.063,2.601.563,2.515.625,2.531.250,1.599.480,229334400,MSFT
7/03/1994,2.539.063,2.570.313,2.492.188,2.554.688,1.614.290,173734400,MSFT
14/03/1994,2.578.125,2.664.063,2.570.313,2.648.438,1.673.530,241273600,MSFT
21/03/1994,2.656.250,2.789.063,2.570.313,2.734.375,1.727.833,432761600,MSFT
28/03/1994,2.734.375,2.750.000,2.578.125,2.648.438,1.673.530,355900800,MSFT
4/04/1994,2.578.125,2.816.406,2.562.500,2.718.750,1.717.960,451996800,MSFT
11/04/1994,2.718.750,2.726.563,2.593.750,2.652.344,1.675.999,283344000,MSFT
18/04/1994,2.648.438,2.898.438,2.570.313,2.867.188,1.811.758,682054400,MSFT
25/04/1994,2.875.000,2.976.563,2.851.563,2.890.625,1.826.567,454124800,MSFT
2/05/1994,2.898.438,3.007.813,2.839.844,2.890.625,1.826.567,342857600,MSFT
9/05/1994,2.867.188,3.046.875,2.863.281,3.015.625,1.905.553,409257600,MSFT
16/05/1994,3.007.813,3.101.563,2.921.875,3.054.688,1.930.236,443843200,MSFT
23/05/1994,3.062.500,3.296.875,3.031.250,3.273.438,2.068.464,357934400,MSFT
30/05/1994,3.265.625,3.360.352,3.242.188,3.304.688,2.088.210,323897600,MSFT
6/06/1994,3.289.063,3.414.063,3.226.563,3.285.156,2.075.868,1267593600,MSFT
13/06/1994,3.289.063,3.414.063,3.242.188,3.312.500,2.093.146,270840000,MSFT
20/06/1994,3.281.250,3.343.750,3.078.125,3.093.750,1.954.920,383022400,MSFT
27/06/1994,3.109.375,3.296.875,3.085.938,3.140.625,1.984.539,336464000,MSFT
4/07/1994,3.148.438,3.187.500,2.984.375,3.093.750,1.954.920,268297600,MSFT
11/07/1994,3.101.563,3.101.563,2.929.688,3.039.063,1.920.363,379081600,MSFT
18/07/1994,3.218.750,3.234.375,2.953.125,3.160.156,1.996.882,571888000,MSFT
25/07/1994,3.164.063,3.226.563,3.078.125,3.218.750,2.033.906,242076800,MSFT
1/08/1994,3.226.563,3.414.063,3.218.750,3.281.250,2.073.399,309352000,MSFT
8/08/1994,3.273.438,3.500.000,3.250.000,3.453.125,2.182.007,242899200,MSFT
15/08/1994,3.468.750,3.523.438,3.375.000,3.429.688,2.167.197,308721600,MSFT
22/08/1994,3.437.500,3.609.375,3.406.250,3.554.688,2.246.184,272580800,MSFT
29/08/1994,3.585.938,3.703.125,3.484.375,3.500.000,2.211.627,319977600,MSFT
5/09/1994,3.492.188,3.625.000,3.480.469,3.554.688,2.246.184,161571200,MSFT
12/09/1994,3.570.313,3.640.625,3.492.188,3.554.688,2.246.184,200902400,MSFT
19/09/1994,3.570.313,3.593.750,3.437.500,3.500.000,2.211.627,264267200,MSFT
26/09/1994,3.500.000,3.593.750,3.429.688,3.507.813,2.216.563,175576000,MSFT
3/10/1994,3.507.813,3.523.438,3.367.188,3.398.438,2.147.450,214750400,MSFT
10/10/1994,3.398.438,3.609.375,3.398.438,3.496.094,2.209.158,285996800,MSFT
17/10/1994,3.500.000,3.742.188,3.437.500,3.710.938,2.344.917,346992000,MSFT
24/10/1994,3.718.750,3.898.438,3.648.438,3.882.813,2.453.523,299483200,MSFT
31/10/1994,3.890.625,4.007.813,3.832.031,3.843.750,2.428.839,271353600,MSFT
7/11/1994,3.843.750,4.039.063,3.796.875,3.890.625,2.458.460,308217600,MSFT
14/11/1994,3.921.875,4.070.313,3.921.875,4.007.813,2.532.511,190601600,MSFT
21/11/1994,4.031.250,4.046.875,3.816.406,3.890.625,2.458.460,191988800,MSFT
28/11/1994,3.906.250,4.023.438,3.875.000,3.953.125,2.497.953,202868800,MSFT
5/12/1994,3.960.938,4.015.625,3.890.625,3.945.313,2.493.017,235632000,MSFT
12/12/1994,3.945.313,4.015.625,3.851.563,3.960.938,2.502.890,212049600,MSFT
19/12/1994,3.960.938,3.976.563,3.671.875,3.804.688,2.404.156,431200000,MSFT
26/12/1994,3.812.500,3.867.188,3.750.000,3.820.313,2.414.030,99660800,MSFT
2/01/1995,3.843.750,3.843.750,3.710.938,3.789.063,2.394.284,177662400,MSFT
9/01/1995,3.804.688,3.937.500,3.734.375,3.921.875,2.478.207,188000000,MSFT
16/01/1995,3.953.125,4.078.125,3.828.125,3.851.563,2.433.777,348582400,MSFT
23/01/1995,3.812.500,3.945.313,3.734.375,3.742.188,2.364.663,282254400,MSFT
30/01/1995,3.757.813,3.796.875,3.640.625,3.757.813,2.374.538,288460800,MSFT
6/02/1995,3.757.813,3.914.063,3.757.813,3.875.000,2.448.586,222908800,MSFT
13/02/1995,3.875.000,3.921.875,3.726.563,3.773.438,2.384.410,310851200,MSFT
20/02/1995,3.781.250,3.882.813,3.718.750,3.828.125,2.418.967,210411200,MSFT
27/02/1995,3.835.938,4.000.000,3.820.313,3.976.563,2.512.763,190982400,MSFT
6/03/1995,3.953.125,4.296.875,3.929.688,4.285.156,2.707.761,379566400,MSFT
13/03/1995,4.289.063,4.500.000,4.265.625,4.371.094,2.762.065,277867200,MSFT
20/03/1995,4.382.813,4.632.813,4.367.188,4.617.188,2.917.571,335979200,MSFT
27/03/1995,4.546.875,4.625.000,4.398.438,4.445.313,2.808.964,312465600,MSFT
3/04/1995,4.437.500,4.468.750,4.296.875,4.351.563,2.749.724,276662400,MSFT
10/04/1995,4.343.750,4.578.125,4.335.938,4.531.250,2.863.267,160038400,MSFT
17/04/1995,4.718.750,4.882.813,4.625.000,4.687.500,2.962.000,460155200,MSFT
24/04/1995,4.710.938,5.132.813,4.695.313,5.109.375,3.228.580,402715200,MSFT
1/05/1995,5.117.188,5.234.375,4.968.750,5.000.000,3.159.467,315448000,MSFT
8/05/1995,4.992.188,5.140.625,4.929.688,5.046.875,3.189.084,194291200,MSFT
15/05/1995,5.039.063,5.429.688,4.992.188,5.335.938,3.371.743,291972800,MSFT
22/05/1995,5.335.938,5.593.750,5.250.000,5.468.750,3.455.667,311958400,MSFT
29/05/1995,5.500.000,5.523.438,5.062.500,5.195.313,3.282.882,336080000,MSFT
5/06/1995,5.164.063,5.375.977,5.109.375,5.304.688,3.351.997,280014400,MSFT
12/06/1995,5.289.063,5.468.750,5.171.875,5.437.500,3.435.920,262809600,MSFT
19/06/1995,5.453.125,5.773.438,5.429.688,5.695.313,3.598.830,285529600,MSFT
26/06/1995,5.687.500,5.695.313,5.304.688,5.648.438,3.569.209,325324800,MSFT
3/07/1995,5.679.688,5.976.563,5.648.438,5.976.563,3.776.551,179080000,MSFT
10/07/1995,6.000.000,6.476.563,5.984.375,6.476.563,4.092.497,459601600,MSFT
17/07/1995,6.734.375,6.828.125,5.531.250,5.750.000,3.633.386,1097652800,MSFT
24/07/1995,5.789.063,6.132.813,5.750.000,5.789.063,3.658.071,493089600,MSFT
31/07/1995,5.820.313,5.867.188,5.468.750,5.867.188,3.707.437,588625600,MSFT
7/08/1995,5.906.250,6.132.813,5.734.375,6.031.250,3.811.105,421649600,MSFT
14/08/1995,6.054.688,6.296.875,5.984.375,6.070.313,3.835.790,342324800,MSFT
21/08/1995,6.093.750,6.281.250,5.898.438,5.898.438,3.727.182,484764800,MSFT
28/08/1995,5.898.438,5.898.438,5.437.500,5.609.375,3.544.528,475078400,MSFT
4/09/1995,5.679.688,6.039.063,5.640.625,5.968.750,3.771.613,350668800,MSFT
11/09/1995,5.960.938,6.117.188,5.781.250,5.839.844,3.690.157,352318400,MSFT
18/09/1995,5.828.125,5.914.063,5.562.500,5.609.375,3.544.528,363227200,MSFT
25/09/1995,5.656.250,5.796.875,5.210.938,5.656.250,3.574.146,475852800,MSFT
2/10/1995,5.656.250,5.679.688,5.312.500,5.367.188,3.391.489,399846400,MSFT
9/10/1995,5.304.688,5.546.875,5.023.438,5.390.625,3.406.300,520614400,MSFT
16/10/1995,5.359.375,6.164.063,5.343.750,5.968.750,3.771.613,654361600,MSFT
23/10/1995,5.937.500,6.258.789,5.906.250,6.250.000,3.949.332,435891200,MSFT
30/10/1995,6.203.125,6.460.938,6.140.625,6.218.750,3.929.585,394380800,MSFT
6/11/1995,6.062.500,6.188.477,5.804.688,6.054.688,3.825.917,435564800,MSFT
13/11/1995,6.039.063,6.078.125,5.460.938,5.460.938,3.450.730,582276800,MSFT
20/11/1995,5.523.438,5.593.750,5.265.625,5.500.000,3.475.412,325902400,MSFT
27/11/1995,5.539.063,5.781.250,5.367.188,5.390.625,3.406.300,446342400,MSFT
4/12/1995,5.382.813,5.914.063,5.320.313,5.906.250,3.732.119,660155200,MSFT
11/12/1995,5.906.250,5.921.875,5.453.125,5.523.438,3.490.222,354534400,MSFT
18/12/1995,5.523.438,5.710.938,5.335.938,5.656.250,3.574.146,365433600,MSFT
25/12/1995,5.640.625,5.703.125,5.390.625,5.484.375,3.465.538,177366400,MSFT
1/01/1996,5.492.188,5.632.813,5.304.688,5.398.438,3.411.237,285073600,MSFT
8/01/1996,5.406.250,5.476.563,4.992.188,5.359.375,3.386.553,567534400,MSFT
15/01/1996,5.367.188,5.828.125,5.117.188,5.742.188,3.628.449,698428800,MSFT
22/01/1996,5.726.563,5.796.875,5.562.500,5.656.250,3.574.146,352097600,MSFT
29/01/1996,5.671.875,5.890.625,5.584.961,5.812.500,3.672.879,276755200,MSFT
5/02/1996,5.796.875,6.265.625,5.796.875,6.257.813,3.954.269,516950400,MSFT
12/02/1996,6.234.375,6.320.313,6.093.750,6.117.188,3.865.409,396907200,MSFT
19/02/1996,6.078.125,6.476.563,6.054.688,6.468.750,4.087.560,353369600,MSFT
26/02/1996,6.437.500,6.453.125,5.914.063,5.968.750,3.771.613,404081600,MSFT
4/03/1996,6.000.000,6.179.688,5.921.875,5.945.313,3.756.803,327006400,MSFT
11/03/1996,5.945.313,6.445.313,5.921.875,6.398.438,4.043.131,490552000,MSFT
18/03/1996,6.398.438,6.691.406,6.234.375,6.320.313,3.993.765,419267200,MSFT
25/03/1996,6.343.750,6.507.813,6.171.875,6.445.313,4.072.750,304472000,MSFT
1/04/1996,6.446.289,6.570.313,6.382.813,6.523.438,4.122.118,161123200,MSFT
8/04/1996,6.406.250,6.500.000,6.226.563,6.320.313,3.993.765,288809600,MSFT
15/04/1996,6.312.500,7.007.813,6.312.500,6.859.375,4.334.393,496300800,MSFT
22/04/1996,6.906.250,7.117.188,6.890.625,7.093.750,4.482.492,337340800,MSFT
29/04/1996,7.085.938,7.203.125,6.882.813,6.929.688,4.378.823,290364800,MSFT
6/05/1996,6.937.500,7.196.289,6.851.563,7.179.688,4.536.797,292760000,MSFT
13/05/1996,7.187.500,7.500.000,7.187.500,7.312.500,4.620.719,331246400,MSFT
20/05/1996,7.335.938,7.445.313,7.164.063,7.406.250,4.679.958,204636800,MSFT
27/05/1996,7.421.875,7.460.938,7.289.063,7.421.875,4.689.833,151028800,MSFT
3/06/1996,7.421.875,7.687.500,7.265.625,7.578.125,4.788.567,306840000,MSFT
10/06/1996,7.562.500,7.867.188,7.499.023,7.687.500,4.857.678,318444800,MSFT
17/06/1996,7.695.313,7.812.500,7.437.500,7.742.188,4.892.236,364529600,MSFT
24/06/1996,7.750.000,7.820.313,7.437.500,7.507.813,4.744.135,290288000,MSFT
1/07/1996,7.515.625,7.679.688,7.398.438,7.398.438,4.675.024,165985600,MSFT
8/07/1996,7.406.250,7.585.938,6.905.273,7.023.438,4.438.064,458377600,MSFT
15/07/1996,7.023.438,7.601.563,6.718.750,7.561.523,4.778.075,617886400,MSFT
22/07/1996,7.563.477,7.593.750,6.843.750,7.445.313,4.704.642,754603200,MSFT
29/07/1996,7.453.125,7.742.188,7.257.813,7.710.938,4.872.490,385360000,MSFT
5/08/1996,7.718.750,7.867.188,7.554.688,7.781.250,4.916.919,297944000,MSFT
12/08/1996,7.765.625,7.882.813,7.710.938,7.765.625,4.907.047,273883200,MSFT
19/08/1996,7.742.188,7.820.313,7.609.375,7.703.125,4.867.554,212398400,MSFT
26/08/1996,7.710.938,7.859.375,7.656.250,7.656.250,4.837.934,154323200,MSFT
2/09/1996,7.625.000,7.726.563,7.539.063,7.656.250,4.837.934,157945600,MSFT
9/09/1996,7.656.250,8.210.938,7.640.625,8.187.500,5.173.626,293120000,MSFT
16/09/1996,8.195.313,8.664.063,8.187.500,8.632.813,5.455.017,404844800,MSFT
23/09/1996,8.601.563,8.648.438,8.203.125,8.398.438,5.306.915,353950400,MSFT
30/09/1996,8.343.750,8.539.063,8.179.688,8.523.438,5.385.901,330920000,MSFT
7/10/1996,8.523.438,8.632.813,8.328.125,8.570.313,5.415.524,244115200,MSFT
14/10/1996,8.585.938,8.695.313,8.347.656,8.421.875,5.321.726,252468800,MSFT
21/10/1996,8.421.875,8.617.188,8.203.125,8.527.344,5.388.373,387153600,MSFT
28/10/1996,8.542.969,8.671.875,8.429.688,8.585.938,5.425.395,272083200,MSFT
4/11/1996,8.578.125,9.132.813,8.546.875,8.968.750,5.667.292,337974400,MSFT
11/11/1996,8.960.938,9.429.688,8.843.750,9.312.500,5.884.506,429171200,MSFT
18/11/1996,9.335.938,9.875.000,9.289.063,9.406.250,5.943.744,552324800,MSFT
25/11/1996,9.445.313,9.820.313,9.406.250,9.804.688,6.195.518,244966400,MSFT
2/12/1996,9.843.750,9.968.750,9.266.602,9.554.688,6.037.542,429796800,MSFT
9/12/1996,9.796.875,10.656.250,9.750.000,10.000.000,6.318.933,486807200,MSFT
16/12/1996,10.031.250,10.703.125,9.546.875,10.453.125,6.605.256,380648800,MSFT
23/12/1996,10.515.625,10.765.625,10.359.375,10.531.250,6.654.627,100124000,MSFT
30/12/1996,10.671.875,10.703.125,10.093.750,10.578.125,6.684.245,160258400,MSFT
6/01/1997,10.578.125,10.656.250,10.203.125,10.531.250,6.654.627,257742400,MSFT
13/01/1997,10.640.625,10.968.750,10.437.500,10.890.625,6.881.711,291204800,MSFT
20/01/1997,10.875.000,12.468.750,10.828.125,11.992.188,7.577.784,584915200,MSFT
27/01/1997,12.062.500,12.906.250,11.843.750,12.750.000,8.056.640,333307200,MSFT
3/02/1997,12.828.125,12.937.500,12.000.000,12.546.875,7.928.287,391938400,MSFT
10/02/1997,12.593.750,12.687.500,11.890.625,12.234.375,7.730.819,343328000,MSFT
17/02/1997,12.203.125,12.265.625,11.750.000,11.875.000,7.503.735,245455200,MSFT
24/02/1997,11.781.250,12.626.953,11.750.000,12.187.500,7.701.200,316431200,MSFT
3/03/1997,12.125.000,12.625.000,12.062.500,12.093.750,7.641.959,267239200,MSFT
10/03/1997,12.140.625,12.570.313,11.992.188,12.375.000,7.819.679,243642400,MSFT
17/03/1997,12.312.500,12.601.563,11.609.375,11.750.000,7.424.747,421770400,MSFT
24/03/1997,11.640.625,12.015.625,10.953.125,11.718.750,7.404.999,451160800,MSFT
31/03/1997,11.640.625,12.093.750,11.218.750,11.773.438,7.439.554,431054400,MSFT
7/04/1997,11.953.125,12.406.250,11.867.188,11.875.000,7.503.735,331560000,MSFT
14/04/1997,11.843.750,13.453.125,11.671.875,13.453.125,8.500.938,489742400,MSFT
21/04/1997,13.375.000,14.734.375,13.265.625,14.203.125,8.974.861,517539200,MSFT
28/04/1997,14.218.750,15.437.500,13.953.125,15.093.750,9.537.640,399899200,MSFT
5/05/1997,14.953.125,15.093.750,14.390.625,14.593.750,9.221.692,368592800,MSFT
12/05/1997,14.687.500,14.906.250,14.359.375,14.429.688,9.118.023,255309600,MSFT
19/05/1997,14.515.625,15.375.000,14.390.625,15.359.375,9.705.482,249688800,MSFT
26/05/1997,15.343.750,16.132.813,14.687.500,15.500.000,9.794.346,255726400,MSFT
2/06/1997,15.625.000,15.687.500,14.781.250,15.507.813,9.799.284,207429600,MSFT
9/06/1997,15.609.375,16.257.813,15.312.500,16.203.125,10.238.647,245122400,MSFT
16/06/1997,16.203.125,16.867.188,16.000.000,16.234.375,10.258.394,279220800,MSFT
23/06/1997,16.234.375,16.656.250,15.906.250,15.937.500,10.070.798,200130400,MSFT
30/06/1997,15.984.375,16.257.813,15.406.250,16.195.313,10.233.711,179665600,MSFT
7/07/1997,16.328.125,16.578.125,16.054.688,16.218.750,10.248.520,205468800,MSFT
14/07/1997,16.351.563,18.843.750,16.312.500,17.562.500,11.097.626,534740000,MSFT
21/07/1997,17.609.375,18.359.375,16.718.750,17.312.500,10.939.652,556327200,MSFT
28/07/1997,17.406.250,17.765.625,16.968.750,17.578.125,11.107.503,314943200,MSFT
4/08/1997,17.531.250,18.078.125,17.429.688,17.500.000,11.058.131,259819200,MSFT
11/08/1997,17.500.000,17.531.250,16.593.750,16.609.375,10.495.350,297293600,MSFT
18/08/1997,16.625.000,17.796.875,16.375.000,17.156.250,10.840.918,348990400,MSFT
25/08/1997,17.234.375,17.375.000,16.468.750,16.523.438,10.441.049,204054400,MSFT
1/09/1997,16.640.625,17.460.938,16.625.000,17.164.063,10.845.853,185860000,MSFT
8/09/1997,17.218.750,17.531.250,16.609.375,17.242.188,10.895.224,245531200,MSFT
15/09/1997,16.953.125,17.156.250,16.328.125,16.898.438,10.678.008,431664000,MSFT
22/09/1997,16.875.000,17.007.813,16.453.125,16.671.875,10.534.848,219161600,MSFT
29/09/1997,16.687.500,17.031.250,16.421.875,16.867.188,10.658.262,221980800,MSFT
6/10/1997,16.984.375,17.453.125,16.781.250,17.062.500,10.781.680,227088800,MSFT
13/10/1997,17.125.000,17.234.375,16.296.875,16.531.250,10.445.984,232463200,MSFT
20/10/1997,16.625.000,17.404.297,15.937.500,16.921.875,10.692.822,461954400,MSFT
27/10/1997,16.859.375,17.031.250,15.437.500,16.250.000,10.268.266,461292000,MSFT
3/11/1997,16.453.125,16.867.188,16.234.375,16.445.313,10.391.683,263256800,MSFT
10/11/1997,16.453.125,16.734.375,16.125.000,16.664.063,10.529.905,226320000,MSFT
17/11/1997,16.812.500,17.250.000,16.671.875,17.234.375,10.890.285,250400000,MSFT
24/11/1997,17.140.625,17.781.250,16.937.500,17.687.500,11.176.607,175993600,MSFT
1/12/1997,17.742.188,18.234.375,17.625.000,17.890.625,11.304.965,267652000,MSFT
8/12/1997,17.937.500,18.328.125,17.000.000,17.093.750,10.801.428,292667200,MSFT
15/12/1997,17.054.688,17.546.875,15.781.250,16.085.938,10.164.598,438019200,MSFT
22/12/1997,16.140.625,16.250.000,14.750.000,15.093.750,9.537.640,247058400,MSFT
29/12/1997,15.296.875,16.437.500,15.265.625,16.390.625,10.357.126,231575200,MSFT
5/01/1998,16.406.250,16.703.125,15.734.375,15.875.000,10.031.304,374858400,MSFT
12/01/1998,15.578.125,16.921.875,15.546.875,16.906.250,10.682.946,323679200,MSFT
19/01/1998,16.765.625,17.484.375,16.750.000,17.281.250,10.919.909,372974400,MSFT
26/01/1998,17.484.375,18.765.625,17.306.641,18.648.438,11.783.823,374848000,MSFT
2/02/1998,18.968.750,19.843.750,18.812.500,19.765.625,12.489.764,338797600,MSFT
9/02/1998,19.843.750,20.007.813,19.453.125,19.687.500,12.440.397,298102400,MSFT
16/02/1998,19.812.500,19.812.500,19.109.375,19.390.625,12.252.800,322148000,MSFT
23/02/1998,20.234.375,21.500.000,19.843.750,21.187.500,13.388.236,442970400,MSFT
2/03/1998,21.468.750,21.468.750,19.812.500,20.687.500,13.072.296,316021200,MSFT
9/03/1998,20.625.000,20.750.000,19.875.000,20.593.750,13.013.051,220005600,MSFT
16/03/1998,20.609.375,20.750.000,19.921.875,20.453.125,12.924.191,202318800,MSFT
23/03/1998,20.296.875,22.734.375,20.265.625,21.953.125,13.872.034,295941600,MSFT
30/03/1998,22.015.625,23.265.625,21.781.250,23.250.000,14.691.518,184878400,MSFT
6/04/1998,23.156.250,23.156.250,21.656.250,22.250.000,14.059.624,207275200,MSFT
13/04/1998,22.203.125,23.062.500,21.687.500,23.031.250,14.553.290,179230000,MSFT
